"issuekey","created","storypoint","context","codesnippet","t_Task","t_Bug","t_Improvement","t_New.Feature","c_Storage","c_Indexing","c_Testing.Infrastructure","c_WiredTiger","c_Shell","c_Performance","c_Diagnostics","c_Build","c_Packaging","c_Replication","c_MapReduce","c_Sharding","c_Logging","c_Catalog","c_Concurrency","c_Internal.Code","c_Upgrade.Downgrade","c_Querying","c_Networking"
"SERVER-36960","08/31/2018 17:39:46",2,"Stepdown thread should handle AutoReconnect exceptions when executing replSetStepUp ""The stepdown thread can terminate when issuing a {{replSetStepUp}} command, as  {{stepdown.py}} does not handle {{AutoReconnect}} [exceptions|https://github.com/mongodb/mongo/blob/2704d7a89e64167fcff7356ada111b313146474e/buildscripts/resmokelib/testing/hooks/stepdown.py#L319-L330].""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-36976","09/04/2018 18:32:32",2,"Run new agg-fuzzer in evergreen ""The aggregation fuzzer evergreen task should be replaced with the new agg-fuzzer. ""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-36980","09/04/2018 21:25:35",1,"Remove old aggregation fuzzer from evergreen ""The aggregation fuzzer is being revamped. We should remove the previous aggregation fuzzer from evergreen.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37074","09/11/2018 16:49:33",2,"Validation hook should continue downgrading if a downgrade was interrupted ""SERVER-36718 made the changes so that we can use {{forceValidationWithFeatureCompatibilityVersion}} to upgrade the servers before validating the collections. But BF-10462 is a case when a downgrade in the test was interrupted and there is no way for the validation hook to start the upgrade in the middle of a downgrade. Therefore, the validation hook should first downgrade and then upgrade in this case.""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37101","09/12/2018 19:25:45",3,"Add optimization mode aggregation (pipeline) fuzzer to evergreen ""Add run the aggregation (pipeline) fuzzer in optimization mode in evergreen.    This was previously attempted and the change can be seen here: https://evergreen.mongodb.com/version/5b9923622fbabe77fd9660b1""","",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37120","09/13/2018 15:23:42",1,"Turn off linux-replSet-initialsync-logkeeper Build Variant for 3.4 and 3.6 branches ""These tests no longer run as the mongod versions are no longer compatible with FCV version in the snapshot.""","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37143","09/14/2018 19:21:19",2,"Retry on Interrupted errors in the background DB hash hook ""Some tests kill all active sessions, which can include the session used by the background dbhash hook. This can cause the dbhash command to return an {{Interrupted}} error.    The dbhash hook should handle it in a similar way to transient transaction errors.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37228","09/20/2018 18:39:26",1,"Escape double quotes in hang analyzer's waitsfor graph ""Double quotes are not always escaped right now. See [this failure|https://evergreen.mongodb.com/task/mongodb_mongo_master_enterprise_rhel_62_64_bit_replica_sets_jscore_passthrough_patch_6818230171cb12727892802c608ba9247815ef06_5ba32958e3c331286f2645a2_18_09_20_05_00_33##%257B%2522compare%2522%253A%255B%257B%2522hash%2522%253A%25226818230171cb12727892802c608ba9247815ef06%2522%257D%252C%257B%2522hash%2522%253A%25226818230171cb12727892802c608ba9247815ef06%2522%257D%255D%257D] for an example.  ""","# Legend:  #    Thread 1 -> Lock 1 indicates Thread 1 is waiting on Lock 1  #    Lock 2 -> Thread 2 indicates Lock 2 is held by Thread 2  # No cycle detected in the graph  digraph """"mongod+lock-status"""" {      """"""""conn41"""" (Thread 0x7f63bf32b700 (LWP 71045))"""" -> """"Lock 0x7f63df74db00 (mongo::MODE_X)"""";      """"Lock 0x7f63df74db00 (mongo::MODE_X)"""" -> """"""""rsSync-0"""" (Thread 0x7f63bc818700 (LWP 69184))"""";      """"""""repl writer worker 10"""" (Thread 0x7f63b460b700 (LWP 69197))"""" -> """"Lock 0x7f63df74db00 (mongo::MODE_X)"""";      """"""""clientcursormon"""" (Thread 0x7f63c2f31700 (LWP 68966))"""" -> """"Lock 0x7f63df74db00 (mongo::MODE_X)"""";      """"""""conn41"""" (Thread 0x7f63bf32b700 (LWP 71045))"""" [label=""""\""""conn41\"""" (Thread 0x7f63bf32b700 (LWP 71045))"""" ]      """"Lock 0x7f63df74db00 (mongo::MODE_X)"""" [label=""""Lock 0x7f63df74db00 (mongo::MODE_X)"""" ]      """"""""rsSync-0"""" (Thread 0x7f63bc818700 (LWP 69184))"""" [label=""""\""""rsSync-0\"""" (Thread 0x7f63bc818700 (LWP 69184))"""" ]      """"""""repl writer worker 10"""" (Thread 0x7f63b460b700 (LWP 69197))"""" [label=""""\""""repl writer worker 10\"""" (Thread 0x7f63b460b700 (LWP 69197))"""" ]      """"""""clientcursormon"""" (Thread 0x7f63c2f31700 (LWP 68966))"""" [label=""""\""""clientcursormon\"""" (Thread 0x7f63c2f31700 (LWP 68966))"""" ]  }  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37270","09/21/2018 20:53:06",20,"Remove foreground index build functionality ""This work will cause the background:true index option to be ignored, thus making all index builds run through the new hybrid index build path.""","",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37272","09/21/2018 20:55:56",5,"Disable hybrid index builds on FCV 4.0 ""Because of the interaction hybrid index builds have with prepared transactions (see SERVER-38588), hybrid index builds are dependent on the two-phase behavior of simultaneous index builds, which will only be enabled in FCV 4.2. For this reason, hybrid index builds should be disabled unless a node is in FCV 4.2.""","",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37289","09/24/2018 16:12:33",1,"Use authenticated client to run the refreshLogicalSessionCacheNow command in resmoke sharded cluster fixture ""To be able to use PyMongo 3.6+ with resmoke, we need to use an authenticated client to run the {{refreshLogicalSessionCacheNow}}. Since PyMongo 3.6+ will use implicit sessions, if the command is run unauthenticated then we hit SERVER-34820 and fail with a """"there are no users authenticated"""" message.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37301","09/24/2018 20:05:02",3,"Add Ubuntu 18.04 zSeries build variant ""Add community and enterprise builds for Ubuntu 18.04 zSeries""","",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37359","09/27/2018 20:36:07",3,"Update the test lifecycle script to use the new Evergreen test stats endpoint ""The [lifecycle_test_failures.py|https://github.com/mongodb/mongo/blob/82b62cf1e513657a0c35d757cf37eab0231ebc9b/buildscripts/lifecycle_test_failures.py] script should be updated to use the new Evergreen API endpoint for test execution statistics when it becomes available.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37373","09/28/2018 16:11:22",2,"Fully qualified files in suite YML do not run in Burn_in tests on Windows ""The burn_in task does not run a fully specified file in the suite YML on Windows""","",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37387","09/28/2018 20:19:28",1,"mongo_lock.py graph displays lock request type for LockManager locks ""Changes for SERVER-34738 now display the lock requester's mode. We need to display the lock holder's mode as well.    We should change the following    to      Other references to {{lock_request[""""mode""""]}} should be modified as well, such that the mode is properly associated to holder.""","            print(""""MongoDB Lock at {} ({}) held by {} waited on by {}"""".format(                  lock_head, lock_request[""""mode""""], lock_holder, lock_waiter))               # Code to set the lock_mode needs to be added              print(""""MongoDB Lock at {} ({}) held by {} waited on by {} ({})"""".format(                  lock_head, lock_mode, lock_holder, lock_waiter, lock_request[""""mode""""]))  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37428","10/02/2018 20:33:36",2,"Sys-perf: linux builds using enterprise bits ""Note: this only affects internal testing systems.     The system_perf.yml file support for enterprise modules is doing the wrong thing for non-enterprise builds. There are three compile tasks in one variant, but they all get the enterprise module. The fix seems to be making the enterprise build more like the wtdevelop build, by checking out the enterprise module to a directory outside the mongo source directory, and actively copying it in for the enterprise build as is done in """"use wiredtiger develop"""" function. ""","",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37467","10/04/2018 02:25:10",1,"Have collect_resource_info.py recover from transient errors. ""Its output is useful! It's a missed opportunity when the output file doesn't contain all the data it could.    ""","  [2018/09/18 17:31:29.082] Traceback (most recent call last):  [2018/09/18 17:31:29.082]   File """"buildscripts/collect_resource_info.py"""", line 90, in <module>  [2018/09/18 17:31:29.082]     main()  [2018/09/18 17:31:29.082]   File """"buildscripts/collect_resource_info.py"""", line 40, in main  [2018/09/18 17:31:29.082]     response = requests.get(""""http://localhost:2285/status"""")  [2018/09/18 17:31:29.082]   File """"/opt/mongodbtoolchain/v2/lib/python2.7/site-packages/requests/api.py"""", line 72, in get  [2018/09/18 17:31:29.082]     return request('get', url, params=params, **kwargs)  [2018/09/18 17:31:29.082]   File """"/opt/mongodbtoolchain/v2/lib/python2.7/site-packages/requests/api.py"""", line 58, in request  [2018/09/18 17:31:29.083]     return session.request(method=method, url=url, **kwargs)  [2018/09/18 17:31:29.083]   File """"/opt/mongodbtoolchain/v2/lib/python2.7/site-packages/requests/sessions.py"""", line 508, in request  [2018/09/18 17:31:29.083]     resp = self.send(prep, **send_kwargs)  [2018/09/18 17:31:29.083]   File """"/opt/mongodbtoolchain/v2/lib/python2.7/site-packages/requests/sessions.py"""", line 618, in send  [2018/09/18 17:31:29.083]     r = adapter.send(request, **kwargs)  [2018/09/18 17:31:29.083]   File """"/opt/mongodbtoolchain/v2/lib/python2.7/site-packages/requests/adapters.py"""", line 490, in send  [2018/09/18 17:31:29.083]     raise ConnectionError(err, request=request)  [2018/09/18 17:31:29.083] requests.exceptions.ConnectionError: ('Connection aborted.', BadStatusLine(""""''"""",))  ",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37478","10/04/2018 21:29:07",1,"Run agg fuzzer more on Linux 64 ""Run the fuzzer more on Linux 64 and use it for any fuzzer patch builds. This should allow us to catch more bugs found by new fuzzer improvements before they slip through into mainline evergreen.""","",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37490","10/05/2018 16:31:21",1,"Increase the ConnectTimeout for powercycle ""We should increase the {{ConnectTimeout}} used in powercycle tests from 10 to 30 seconds.""","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37555","10/10/2018 21:51:52",3,"An abort of collMod need not refreshEntry for an index on rollback ""When a collMod operation aborts its WriteUnitOfWork, it need not call refreshEntry on rollback. An index catalog change via collMod already invoke refreshEntry. The refreshEntry itself should restore its state on rollback as it registers an IndexRemoveChange to do that.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SERVER-37599","10/12/2018 18:01:48",1,"Log exit code of shell-spawned processes ""We should print {{res.exitCode}} [here|https://github.com/mongodb/mongo/blob/c6bceb292246721c5a0950e84d6b71ee1bc04bdf/src/mongo/shell/servers.js#L1254] when the shell fails to spawn a process to assist with debugging.""","",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37639","10/15/2018 21:26:24",13,"Add checkIfCommitQuorumIsSatisfied() to the replication interface to check whether a given commit quorum is satisfied by a given set of commit ready members. ""A simultaneous index build will have a commitQuorum setting, set by the user via createIndexes, which will dictate how many members of the replica set must be ready for commit before the primary will commit the index. Each index build will track which members are ready and must check whether the commitQuorum is satisfied.     commitQuorum is the same type and takes the same settings as writeConcern.w: an integer number reflecting a number of replica set members; majority; or a replica tag set.    The function should take a list of host:port pairs, which we are using to uniquely identify replica set members, along with the commitQuorum. It should return whether or not quorum is satisfied, leveraging the writeConcern checking machinery if we can, and/or the topology coordinator's member config; and probably error if the quorum can never be satisfied.""","",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SERVER-37643","10/15/2018 21:46:37",20,"add createIndexes command logic to the index build interface ""The index builder interface established is established in SERVER-37636.    This ticket will add a Threadpool and move all the instances of MultiIndexBlock (index builder class) that are all over the place behind the interface and running on the Threadpool.    We should be able to register index builds via the interface and then wait upon a condition variable to hear back on the Status result.    Keep in mind SERVER-37644, which is to make index builds joinable via the createIndexes command. The condition variable setup must be such that we can have multiple waiters who can all hear back about the same result. Maybe an interface internal helper function to get something to wait upon for a Status result.""","",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
